,date,sales,station
35827,2023-03-18,317.01873764481564,Chelmsford
35828,2023-03-19,316.9410726101229,Chelmsford
35829,2023-03-20,317.1014389574885,Chelmsford
35830,2023-03-21,317.920993353265,Chelmsford
35831,2023-03-22,319.1085885723948,Chelmsford
35832,2023-03-23,319.6520220022392,Chelmsford
35833,2023-03-24,319.31980795739605,Chelmsford
35834,2023-03-25,318.0537230278161,Chelmsford
35835,2023-03-26,318.2854768804285,Chelmsford
35836,2023-03-27,318.79110477470084,Chelmsford
35837,2023-03-28,319.5720154948095,Chelmsford
35838,2023-03-29,318.97595136017475,Chelmsford
35839,2023-03-30,319.5789929846831,Chelmsford
35840,2023-03-31,319.7450692122857,Chelmsford
35841,2023-04-01,318.407099532646,Chelmsford
35842,2023-04-02,319.1636688802054,Chelmsford
35843,2023-04-03,319.070200781623,Chelmsford
35844,2023-04-04,321.86967686676417,Chelmsford
35845,2023-04-05,322.16927695801695,Chelmsford
35846,2023-04-06,323.40936309925945,Chelmsford
35847,2023-04-07,321.9985464053876,Chelmsford
35848,2023-04-08,322.3565263093379,Chelmsford
35849,2023-04-09,321.8478807507205,Chelmsford
35850,2023-04-10,323.3623759302711,Chelmsford
35851,2023-04-11,324.3170102195203,Chelmsford
35852,2023-04-12,324.36228639149977,Chelmsford
35853,2023-04-13,325.72646540694166,Chelmsford
35854,2023-04-14,325.74867651154545,Chelmsford
35855,2023-04-15,324.9616587823095,Chelmsford
35856,2023-04-16,324.85339973318713,Chelmsford
35857,2023-04-17,325.4497989232238,Chelmsford
35858,2023-04-18,325.6535750450209,Chelmsford
35859,2023-04-19,326.4020443382836,Chelmsford
35860,2023-04-20,327.00676267802334,Chelmsford
35861,2023-04-21,326.264183153639,Chelmsford
35862,2023-04-22,325.183882931606,Chelmsford
35863,2023-04-23,324.7749238165338,Chelmsford
35864,2023-04-24,324.07423852808057,Chelmsford
35865,2023-04-25,326.26319362775143,Chelmsford
35866,2023-04-26,326.3236946289431,Chelmsford
35867,2023-04-27,326.3192426645544,Chelmsford
35868,2023-04-28,326.3810482732947,Chelmsford
35869,2023-04-29,324.79509472298986,Chelmsford
35870,2023-04-30,325.81715877586055,Chelmsford
35871,2023-05-01,326.3065813837019,Chelmsford
35872,2023-05-02,326.3865809318542,Chelmsford
35873,2023-05-03,327.0207620025526,Chelmsford
35874,2023-05-04,326.8232516278441,Chelmsford
35875,2023-05-05,326.59428700473023,Chelmsford
35876,2023-05-06,326.00167694654516,Chelmsford
35877,2023-05-07,326.0659884790851,Chelmsford
35878,2023-05-08,327.2346507748187,Chelmsford
35879,2023-05-09,327.6407245677299,Chelmsford
35880,2023-05-10,329.13454954497286,Chelmsford
35881,2023-05-11,328.74851499776213,Chelmsford
35882,2023-05-12,329.5568664790094,Chelmsford
35883,2023-05-13,328.2539200320953,Chelmsford
35884,2023-05-14,328.2051054613444,Chelmsford
35885,2023-05-15,327.97852776644874,Chelmsford
35886,2023-05-16,329.08430907834,Chelmsford
35887,2023-05-17,329.84496867060267,Chelmsford
35888,2023-05-18,330.07163047881266,Chelmsford
35889,2023-05-19,329.6006470098934,Chelmsford
35890,2023-05-20,328.8656357250089,Chelmsford
35891,2023-05-21,327.90946512942304,Chelmsford
35892,2023-05-22,329.19773214012673,Chelmsford
35893,2023-05-23,330.9661364467125,Chelmsford
35894,2023-05-24,331.2657180607598,Chelmsford
35895,2023-05-25,330.93979255926376,Chelmsford
35896,2023-05-26,330.55659346462414,Chelmsford
35897,2023-05-27,328.3824303690047,Chelmsford
35898,2023-05-28,329.6682102383047,Chelmsford
35899,2023-05-29,329.20529219039776,Chelmsford
35900,2023-05-30,330.1949759105188,Chelmsford
35901,2023-05-31,331.42209152719096,Chelmsford
35902,2023-06-01,331.542334092408,Chelmsford
35903,2023-06-02,331.75309598200477,Chelmsford
35904,2023-06-03,331.3288514575406,Chelmsford
35905,2023-06-04,329.82631085190326,Chelmsford
35906,2023-06-05,330.21301062152963,Chelmsford
35907,2023-06-06,329.7439874464277,Chelmsford
35908,2023-06-07,330.9265064463633,Chelmsford
35909,2023-06-08,330.19611209863154,Chelmsford
35910,2023-06-09,329.41797180335817,Chelmsford
35911,2023-06-10,329.37098572004317,Chelmsford
35912,2023-06-11,329.6393052996917,Chelmsford
35913,2023-06-12,329.8119770614237,Chelmsford
35914,2023-06-13,329.4344160078528,Chelmsford
35915,2023-06-14,330.1906208479887,Chelmsford
35916,2023-06-15,331.09157169779303,Chelmsford
35917,2023-06-16,330.99240318140545,Chelmsford
35918,2023-06-17,330.6631516579777,Chelmsford
35919,2023-06-18,330.7413587458095,Chelmsford
35920,2023-06-19,331.4230956219431,Chelmsford
35921,2023-06-20,331.7291731320328,Chelmsford
35922,2023-06-21,331.12033044653487,Chelmsford
35923,2023-06-22,330.84673805187725,Chelmsford
35924,2023-06-23,330.0827206616589,Chelmsford
35925,2023-06-24,328.19745296967943,Chelmsford
35926,2023-06-25,328.279916608986,Chelmsford
35927,2023-06-26,327.10827129065177,Chelmsford
35928,2023-06-27,327.55805132799776,Chelmsford
35929,2023-06-28,327.02366399492394,Chelmsford
35930,2023-06-29,327.82853003645863,Chelmsford
35931,2023-06-30,327.3240778158806,Chelmsford
35932,2023-07-01,326.77120522144327,Chelmsford
35933,2023-07-02,326.6185962303403,Chelmsford
35934,2023-07-03,326.58216638704675,Chelmsford
35935,2023-07-04,327.1629290507093,Chelmsford
35936,2023-07-05,326.51603117596864,Chelmsford
35937,2023-07-06,326.36795053847925,Chelmsford
35938,2023-07-07,326.3863231887604,Chelmsford
35939,2023-07-08,325.3766599087885,Chelmsford
35940,2023-07-09,326.1624635612134,Chelmsford
35941,2023-07-10,325.73950188850887,Chelmsford
35942,2023-07-11,327.2265298996326,Chelmsford
35943,2023-07-12,328.86063767646976,Chelmsford
35944,2023-07-13,328.2074235922864,Chelmsford
35945,2023-07-14,328.16116367158287,Chelmsford
35946,2023-07-15,328.164067405785,Chelmsford
35947,2023-07-16,326.6716194693084,Chelmsford
35948,2023-07-17,327.62573693652774,Chelmsford
35949,2023-07-18,327.9179669187019,Chelmsford
35950,2023-07-19,328.4949905820501,Chelmsford
35951,2023-07-20,327.8902480364282,Chelmsford
35952,2023-07-21,326.6683987547356,Chelmsford
35953,2023-07-22,325.76515938306267,Chelmsford
35954,2023-07-23,326.0221287402973,Chelmsford
35955,2023-07-24,327.30263729946444,Chelmsford
35956,2023-07-25,327.6642720191957,Chelmsford
35957,2023-07-26,327.6119941588528,Chelmsford
35958,2023-07-27,328.0872915130124,Chelmsford
35959,2023-07-28,328.45186558710225,Chelmsford
35960,2023-07-29,328.1078356145291,Chelmsford
35961,2023-07-30,327.3700068403253,Chelmsford
35962,2023-07-31,326.32161587645,Chelmsford
35963,2023-08-01,326.91065854925637,Chelmsford
35964,2023-08-02,327.06217582784797,Chelmsford
35965,2023-08-03,327.5064997981062,Chelmsford
35966,2023-08-04,326.9610645010426,Chelmsford
35967,2023-08-05,326.08432800706936,Chelmsford
35968,2023-08-06,325.64566586826743,Chelmsford
35969,2023-08-07,326.03147088739337,Chelmsford
35970,2023-08-08,326.2947314802638,Chelmsford
35971,2023-08-09,326.89063993868854,Chelmsford
35972,2023-08-10,327.03687785114977,Chelmsford
35973,2023-08-11,326.199166851741,Chelmsford
35974,2023-08-12,325.5335974326934,Chelmsford
35975,2023-08-13,324.47535596175663,Chelmsford
35976,2023-08-14,325.22451214723327,Chelmsford
35977,2023-08-15,326.2524679337032,Chelmsford
35978,2023-08-16,326.5271186318353,Chelmsford
35979,2023-08-17,327.30247371953624,Chelmsford
35980,2023-08-18,327.41090711088526,Chelmsford
35981,2023-08-19,326.4025228265297,Chelmsford
35982,2023-08-20,326.9412585264956,Chelmsford
35983,2023-08-21,327.17549908739505,Chelmsford
35984,2023-08-22,327.05364569354174,Chelmsford
35985,2023-08-23,325.8812620682468,Chelmsford
35986,2023-08-24,325.91248693842147,Chelmsford
35987,2023-08-25,326.0427125389923,Chelmsford
35988,2023-08-26,323.6599676576337,Chelmsford
35989,2023-08-27,323.1832661243933,Chelmsford
35990,2023-08-28,324.51579772535706,Chelmsford
35991,2023-08-29,325.36125082141945,Chelmsford
35992,2023-08-30,326.661585306465,Chelmsford
35993,2023-08-31,327.3644855884422,Chelmsford
35994,2023-09-01,327.0086766253516,Chelmsford
35995,2023-09-02,326.2021564737244,Chelmsford
35996,2023-09-03,325.7912816388018,Chelmsford
35997,2023-09-04,325.6901465076685,Chelmsford
35998,2023-09-05,325.8669703354806,Chelmsford
35999,2023-09-06,327.5364216952555,Chelmsford
36000,2023-09-07,327.1123277017219,Chelmsford
36001,2023-09-08,327.59561224163576,Chelmsford
36002,2023-09-09,327.3232999132705,Chelmsford
36003,2023-09-10,326.0482628082513,Chelmsford
36004,2023-09-11,326.62999090648594,Chelmsford
36005,2023-09-12,325.3620173030307,Chelmsford
36006,2023-09-13,325.0362016393037,Chelmsford
36007,2023-09-14,324.6153018715511,Chelmsford
36008,2023-09-15,323.2969110664841,Chelmsford
36009,2023-09-16,323.3461075241293,Chelmsford
36010,2023-09-17,323.14129822230416,Chelmsford
36011,2023-09-18,324.0331212796204,Chelmsford
36012,2023-09-19,324.7773105540889,Chelmsford
36013,2023-09-20,325.57929682732777,Chelmsford
36014,2023-09-21,324.05847414284716,Chelmsford
36015,2023-09-22,322.86118782285934,Chelmsford
36016,2023-09-23,320.9237771459286,Chelmsford
36017,2023-09-24,321.5331567642746,Chelmsford
36018,2023-09-25,320.49149805305575,Chelmsford
36019,2023-09-26,321.3738931969941,Chelmsford
36020,2023-09-27,321.0946785828538,Chelmsford
36021,2023-09-28,321.61270902322434,Chelmsford
36022,2023-09-29,321.9927871391033,Chelmsford
36023,2023-09-30,320.38877537844314,Chelmsford
36024,2023-10-01,319.6963216722964,Chelmsford
36025,2023-10-02,320.0836426326806,Chelmsford
36026,2023-10-03,320.9666581429184,Chelmsford
36027,2023-10-04,321.89831076465225,Chelmsford
36028,2023-10-05,321.74345407183284,Chelmsford
36029,2023-10-06,321.3937633666006,Chelmsford
36030,2023-10-07,321.5221455421111,Chelmsford
36031,2023-10-08,321.34934728492505,Chelmsford
36032,2023-10-09,321.36710625864396,Chelmsford
36033,2023-10-10,322.3748595703709,Chelmsford
36034,2023-10-11,323.384365760266,Chelmsford
36035,2023-10-12,323.6261588778066,Chelmsford
36036,2023-10-13,322.54325378284165,Chelmsford
36037,2023-10-14,321.72600047302916,Chelmsford
36038,2023-10-15,322.5054956984068,Chelmsford
36039,2023-10-16,322.69880360699176,Chelmsford
36040,2023-10-17,322.24318916626515,Chelmsford
36041,2023-10-18,323.615352391775,Chelmsford
36042,2023-10-19,323.4304411721101,Chelmsford
36043,2023-10-20,325.17731013522535,Chelmsford
36044,2023-10-21,323.7233694143336,Chelmsford
36045,2023-10-22,324.1680154975374,Chelmsford
36046,2023-10-23,322.32827229472315,Chelmsford
36047,2023-10-24,324.2848506866825,Chelmsford
36048,2023-10-25,324.2948151099918,Chelmsford
36049,2023-10-26,324.2992077218332,Chelmsford
36050,2023-10-27,323.3401223860114,Chelmsford
36051,2023-10-28,323.82414740178604,Chelmsford
36052,2023-10-29,323.03745136812284,Chelmsford
36053,2023-10-30,322.4801883049119,Chelmsford
36054,2023-10-31,322.54224442126105,Chelmsford
36055,2023-11-01,322.81619544624635,Chelmsford
36056,2023-11-02,323.2704938591636,Chelmsford
36057,2023-11-03,321.8671549645775,Chelmsford
36058,2023-11-04,322.5857552498502,Chelmsford
36059,2023-11-05,322.43382957150095,Chelmsford
36060,2023-11-06,320.82484886212995,Chelmsford
36061,2023-11-07,322.71693856252494,Chelmsford
36062,2023-11-08,322.8488252468079,Chelmsford
36063,2023-11-09,323.8148730179131,Chelmsford
36064,2023-11-10,324.3260947205725,Chelmsford
36065,2023-11-11,322.8491241549068,Chelmsford
36066,2023-11-12,321.77896696938393,Chelmsford
36067,2023-11-13,321.88721697773144,Chelmsford
36068,2023-11-14,322.3371516089427,Chelmsford
36069,2023-11-15,321.39490124121755,Chelmsford
36070,2023-11-16,321.3727230386379,Chelmsford
36071,2023-11-17,320.33856515767957,Chelmsford
36072,2023-11-18,318.6115733418186,Chelmsford
36073,2023-11-19,317.8811908111456,Chelmsford
36074,2023-11-20,317.36302242105285,Chelmsford
36075,2023-11-21,317.91526826573613,Chelmsford
36076,2023-11-22,319.0879386015241,Chelmsford
36077,2023-11-23,319.32149940003575,Chelmsford
36078,2023-11-24,318.8711426626024,Chelmsford
36079,2023-11-25,318.0137243711231,Chelmsford
36080,2023-11-26,317.5926329560965,Chelmsford
36081,2023-11-27,318.39942388075815,Chelmsford
36082,2023-11-28,320.3104895315278,Chelmsford
36083,2023-11-29,321.30150784796916,Chelmsford
36084,2023-11-30,322.07460869062817,Chelmsford
36085,2023-12-01,321.11753558329735,Chelmsford
36086,2023-12-02,321.3123671618753,Chelmsford
36087,2023-12-03,321.1553736544643,Chelmsford
36088,2023-12-04,321.6822035031477,Chelmsford
36089,2023-12-05,323.5457196211087,Chelmsford
36090,2023-12-06,323.85417149095986,Chelmsford
36091,2023-12-07,325.01549099553597,Chelmsford
36092,2023-12-08,324.18475941533507,Chelmsford
36093,2023-12-09,323.6513486347496,Chelmsford
36094,2023-12-10,322.3139460834993,Chelmsford
36095,2023-12-11,322.4819716655624,Chelmsford
36096,2023-12-12,323.4301167180579,Chelmsford
36097,2023-12-13,324.59065788426943,Chelmsford
36098,2023-12-14,325.3287842398975,Chelmsford
36099,2023-12-15,325.2313807611977,Chelmsford
36100,2023-12-16,324.0172790741915,Chelmsford
36101,2023-12-17,324.1841175985269,Chelmsford
36102,2023-12-18,324.9648794313378,Chelmsford
36103,2023-12-19,325.78466912680864,Chelmsford
36104,2023-12-20,326.03575692235967,Chelmsford
36105,2023-12-21,326.3090982253739,Chelmsford
36106,2023-12-22,326.55473148518087,Chelmsford
36107,2023-12-23,322.9758179380131,Chelmsford
36108,2023-12-24,321.7127526321154,Chelmsford
36109,2023-12-25,321.65250731845543,Chelmsford
36110,2023-12-26,322.80909631473315,Chelmsford
36111,2023-12-27,325.09571592852683,Chelmsford
36112,2023-12-28,326.9361286127197,Chelmsford
36113,2023-12-29,327.3790254950424,Chelmsford
36114,2023-12-30,326.30188992098266,Chelmsford
36115,2023-12-31,325.61017125820086,Chelmsford
36116,2024-01-01,325.86773673519866,Chelmsford
36117,2024-01-02,325.59334521404037,Chelmsford
36118,2024-01-03,325.88934700885005,Chelmsford
36119,2024-01-04,326.52916486287637,Chelmsford
36120,2024-01-05,326.25712361514167,Chelmsford
36121,2024-01-06,325.2838837363974,Chelmsford
36122,2024-01-07,324.16258282239903,Chelmsford
36123,2024-01-08,324.02869547585647,Chelmsford
36124,2024-01-09,324.8381505741979,Chelmsford
36125,2024-01-10,324.308858324039,Chelmsford
36126,2024-01-11,324.7686427283487,Chelmsford
36127,2024-01-12,324.02741582956116,Chelmsford
36128,2024-01-13,323.62378751859654,Chelmsford
36129,2024-01-14,322.63619356976426,Chelmsford
36130,2024-01-15,323.9121341054288,Chelmsford
36131,2024-01-16,323.8492045816441,Chelmsford
36132,2024-01-17,324.71628412130286,Chelmsford
36133,2024-01-18,325.23050775772435,Chelmsford
36134,2024-01-19,325.1449998186855,Chelmsford
36135,2024-01-20,323.9772994573056,Chelmsford
36136,2024-01-21,324.70044364549886,Chelmsford
36137,2024-01-22,323.5549723152267,Chelmsford
36138,2024-01-23,323.48444287750186,Chelmsford
36139,2024-01-24,322.60169039928763,Chelmsford
36140,2024-01-25,323.0895538300524,Chelmsford
36141,2024-01-26,323.6177082557188,Chelmsford
36142,2024-01-27,322.64252242076617,Chelmsford
36143,2024-01-28,322.04003592245994,Chelmsford
36144,2024-01-29,323.2809494406571,Chelmsford
36145,2024-01-30,324.6618285400609,Chelmsford
36146,2024-01-31,325.31356144968805,Chelmsford
36147,2024-02-01,324.58367967790633,Chelmsford
36148,2024-02-02,324.21729036193966,Chelmsford
36149,2024-02-03,322.3181248729003,Chelmsford
36150,2024-02-04,322.0145532879644,Chelmsford
36151,2024-02-05,321.58768391952077,Chelmsford
36152,2024-02-06,322.3953407556599,Chelmsford
36153,2024-02-07,322.5223839642353,Chelmsford
36154,2024-02-08,323.0449375468356,Chelmsford
36155,2024-02-09,320.8091546812894,Chelmsford
36156,2024-02-10,321.49030809558894,Chelmsford
36157,2024-02-11,320.12938409458377,Chelmsford
36158,2024-02-12,320.8223191030566,Chelmsford
36159,2024-02-13,322.3829803171924,Chelmsford
36160,2024-02-14,323.1472265796722,Chelmsford
36161,2024-02-15,323.74185263796784,Chelmsford
36162,2024-02-16,323.65780388405165,Chelmsford
36163,2024-02-17,323.3245672406776,Chelmsford
36164,2024-02-18,323.6012963748423,Chelmsford
36165,2024-02-19,322.26878488325394,Chelmsford
36166,2024-02-20,323.89732785811617,Chelmsford
36167,2024-02-21,326.26079851394184,Chelmsford
36168,2024-02-22,325.1357681925065,Chelmsford
36169,2024-02-23,325.2332243695384,Chelmsford
36170,2024-02-24,322.88788713750444,Chelmsford
36171,2024-02-25,322.07182677757083,Chelmsford
36172,2024-02-26,323.1727552771625,Chelmsford
36173,2024-02-27,323.8940000648963,Chelmsford
36174,2024-02-28,324.67742007194556,Chelmsford
36175,2024-02-29,325.8215165009471,Chelmsford
36176,2024-03-01,325.7366752044964,Chelmsford
36177,2024-03-02,325.91485250544855,Chelmsford
36178,2024-03-03,326.0867376437676,Chelmsford
36179,2024-03-04,324.7457582924669,Chelmsford
36180,2024-03-05,325.4292591541024,Chelmsford
36181,2024-03-06,326.29432654407026,Chelmsford
36182,2024-03-07,326.4965753027482,Chelmsford
36183,2024-03-08,326.2476805929516,Chelmsford
36184,2024-03-09,325.96378839843135,Chelmsford
36185,2024-03-10,326.26895132184075,Chelmsford
36186,2024-03-11,325.89085504104673,Chelmsford
36187,2024-03-12,326.57384485795694,Chelmsford
36188,2024-03-13,328.0054830121705,Chelmsford
36189,2024-03-14,329.12956951354926,Chelmsford
36190,2024-03-15,328.2621326360669,Chelmsford
36191,2024-03-16,327.33993125397154,Chelmsford
36192,2024-03-17,327.7495774077334,Chelmsford
36193,2024-03-18,326.72503026606654,Chelmsford
36194,2024-03-19,327.35328074177585,Chelmsford
36195,2024-03-20,327.91253975696776,Chelmsford
36196,2024-03-21,327.7154831828003,Chelmsford
36197,2024-03-22,327.71025092571557,Chelmsford
36198,2024-03-23,326.6092688540003,Chelmsford
36199,2024-03-24,327.0262141735785,Chelmsford
36200,2024-03-25,328.1437575545154,Chelmsford
36201,2024-03-26,329.76125001796333,Chelmsford
36202,2024-03-27,329.6283950402506,Chelmsford
36203,2024-03-28,330.1985883705465,Chelmsford
36204,2024-03-29,331.0995453502114,Chelmsford
36205,2024-03-30,330.65931383162376,Chelmsford
36206,2024-03-31,329.45909773972096,Chelmsford
36207,2024-04-01,330.53292238246945,Chelmsford
36208,2024-04-02,331.0204790444563,Chelmsford
36209,2024-04-03,331.7309132829527,Chelmsford
36210,2024-04-04,332.05368594426767,Chelmsford
36211,2024-04-05,331.97498931617594,Chelmsford
36212,2024-04-06,330.6136418989697,Chelmsford
36213,2024-04-07,330.942981357132,Chelmsford
36214,2024-04-08,332.5720249151984,Chelmsford
36215,2024-04-09,333.2478513582896,Chelmsford
36216,2024-04-10,335.620217139789,Chelmsford
36217,2024-04-11,334.97682253953053,Chelmsford
36218,2024-04-12,335.9900719848869,Chelmsford
36219,2024-04-13,335.64876316979803,Chelmsford
36220,2024-04-14,335.72141692760476,Chelmsford
36221,2024-04-15,336.2364994168415,Chelmsford
36222,2024-04-16,336.5373083290014,Chelmsford
36223,2024-04-17,337.8185105799899,Chelmsford
36224,2024-04-18,337.1814854276412,Chelmsford
36225,2024-04-19,336.7175512845726,Chelmsford
36226,2024-04-20,336.7876433366045,Chelmsford
36227,2024-04-21,336.42678797630816,Chelmsford
36228,2024-04-22,337.4452928775471,Chelmsford
36229,2024-04-23,338.8625902923941,Chelmsford
36230,2024-04-24,336.7271195270256,Chelmsford
36231,2024-04-25,337.28216534733235,Chelmsford
36232,2024-04-26,337.0595376992121,Chelmsford
36233,2024-04-27,337.1637364154369,Chelmsford
36234,2024-04-28,336.7789557920569,Chelmsford
36235,2024-04-29,336.94380807527335,Chelmsford
36236,2024-04-30,337.3178489628643,Chelmsford
36237,2024-05-01,336.2797864100674,Chelmsford
36238,2024-05-02,337.137279292451,Chelmsford
36239,2024-05-03,338.1134505550853,Chelmsford
36240,2024-05-04,337.3250599383646,Chelmsford
36241,2024-05-05,338.2500240694821,Chelmsford
36242,2024-05-06,338.9944068054988,Chelmsford
36243,2024-05-07,338.7763437524318,Chelmsford
36244,2024-05-08,339.31624446480964,Chelmsford
36245,2024-05-09,340.1676433850663,Chelmsford
36246,2024-05-10,338.0043165244945,Chelmsford
36247,2024-05-11,336.83391327584536,Chelmsford
36248,2024-05-12,335.4796724350632,Chelmsford
36249,2024-05-13,335.81705485438874,Chelmsford
36250,2024-05-14,336.3914092767619,Chelmsford
36251,2024-05-15,337.2301735829604,Chelmsford
36252,2024-05-16,337.2822089924058,Chelmsford
36253,2024-05-17,337.52382648349686,Chelmsford
36254,2024-05-18,337.72323311036246,Chelmsford
36255,2024-05-19,336.6852369965759,Chelmsford
36256,2024-05-20,337.743692918266,Chelmsford
36257,2024-05-21,339.0009902242929,Chelmsford
36258,2024-05-22,340.41761919700195,Chelmsford
36259,2024-05-23,339.95704279125295,Chelmsford
36260,2024-05-24,339.3534350697088,Chelmsford
36261,2024-05-25,339.5704320547505,Chelmsford
36262,2024-05-26,339.10483554455845,Chelmsford
36263,2024-05-27,340.4166765078909,Chelmsford
36264,2024-05-28,340.8244387372112,Chelmsford
36265,2024-05-29,341.43974423684637,Chelmsford
36266,2024-05-30,339.4263586993615,Chelmsford
36267,2024-05-31,339.6256279201166,Chelmsford
36268,2024-06-01,338.9770766882539,Chelmsford
36269,2024-06-02,340.2527913899379,Chelmsford
36270,2024-06-03,339.5998945466532,Chelmsford
36271,2024-06-04,341.06887426940864,Chelmsford
36272,2024-06-05,340.56643492618554,Chelmsford
36273,2024-06-06,340.0939205376785,Chelmsford
36274,2024-06-07,341.7009417746629,Chelmsford
36275,2024-06-08,340.36193977142983,Chelmsford
36276,2024-06-09,340.94342621346476,Chelmsford
36277,2024-06-10,341.38706975517067,Chelmsford
36278,2024-06-11,341.6611296729833,Chelmsford
36279,2024-06-12,342.95267720643835,Chelmsford
36280,2024-06-13,343.8482744702935,Chelmsford
36281,2024-06-14,344.17480366108003,Chelmsford
36282,2024-06-15,343.72182847382743,Chelmsford
36283,2024-06-16,343.3861864267176,Chelmsford
36284,2024-06-17,343.9950983561113,Chelmsford
36285,2024-06-18,345.1256533001677,Chelmsford
36286,2024-06-19,346.72994314344044,Chelmsford
36287,2024-06-20,346.8793528878666,Chelmsford
36288,2024-06-21,348.0028095788013,Chelmsford
36289,2024-06-22,346.48094393915386,Chelmsford
36290,2024-06-23,346.0795542575799,Chelmsford
36291,2024-06-24,346.17790390418105,Chelmsford
36292,2024-06-25,346.9905110439749,Chelmsford
36293,2024-06-26,346.296986546498,Chelmsford
36294,2024-06-27,346.45405758460913,Chelmsford
36295,2024-06-28,347.09957109426654,Chelmsford
36296,2024-06-29,345.9127905417255,Chelmsford
36297,2024-06-30,345.22221800385665,Chelmsford
36298,2024-07-01,345.59090433288793,Chelmsford
36299,2024-07-02,347.21571651281545,Chelmsford
36300,2024-07-03,347.1663658390453,Chelmsford
36301,2024-07-04,347.8461183721247,Chelmsford
36302,2024-07-05,348.3097372406032,Chelmsford
36303,2024-07-06,348.1459123661082,Chelmsford
36304,2024-07-07,348.5010960190626,Chelmsford
36305,2024-07-08,349.6742121260696,Chelmsford
36306,2024-07-09,350.3827049797049,Chelmsford
36307,2024-07-10,351.320332710422,Chelmsford
36308,2024-07-11,352.0138036161327,Chelmsford
36309,2024-07-12,350.9063582635375,Chelmsford
36310,2024-07-13,350.2561561199875,Chelmsford
36311,2024-07-14,349.4816216610868,Chelmsford
36312,2024-07-15,350.0443929838349,Chelmsford
36313,2024-07-16,351.56528676882937,Chelmsford
36314,2024-07-17,351.87269889831833,Chelmsford
36315,2024-07-18,352.91730514981214,Chelmsford
36316,2024-07-19,352.09648047717207,Chelmsford
36317,2024-07-20,350.1281376038248,Chelmsford
36318,2024-07-21,348.9012267501783,Chelmsford
36319,2024-07-22,349.7220091664368,Chelmsford
36320,2024-07-23,350.44784747456913,Chelmsford
36321,2024-07-24,350.66941510901273,Chelmsford
36322,2024-07-25,351.41602129843625,Chelmsford
36323,2024-07-26,350.08228257277466,Chelmsford
36324,2024-07-27,350.41505729218653,Chelmsford
36325,2024-07-28,349.28353626474234,Chelmsford
36326,2024-07-29,349.8690800271378,Chelmsford
36327,2024-07-30,350.13133407206334,Chelmsford
36328,2024-07-31,351.2905704680917,Chelmsford
36329,2024-08-01,349.83679789814346,Chelmsford
36330,2024-08-02,349.6112190068809,Chelmsford
36331,2024-08-03,349.6175721682733,Chelmsford
36332,2024-08-04,349.82807625782937,Chelmsford
36333,2024-08-05,351.10233253047693,Chelmsford
36334,2024-08-06,352.0068541890127,Chelmsford
36335,2024-08-07,352.37720484019263,Chelmsford
36336,2024-08-08,352.55434195571917,Chelmsford
36337,2024-08-09,351.5171042215269,Chelmsford
36338,2024-08-10,350.3746975209678,Chelmsford
36339,2024-08-11,350.1827116584893,Chelmsford
36340,2024-08-12,350.31128392967105,Chelmsford
36341,2024-08-13,351.01075184378044,Chelmsford
36342,2024-08-14,352.29414275356754,Chelmsford
36343,2024-08-15,351.6965649191304,Chelmsford
36344,2024-08-16,351.55972074204794,Chelmsford
36345,2024-08-17,350.8337862393648,Chelmsford
36346,2024-08-18,350.08391551094036,Chelmsford
36347,2024-08-19,350.7096204521701,Chelmsford
36348,2024-08-20,350.14598329719536,Chelmsford
36349,2024-08-21,351.3066225575024,Chelmsford
36350,2024-08-22,352.09868274591497,Chelmsford
36351,2024-08-23,352.48452961423106,Chelmsford
36352,2024-08-24,351.4453975862131,Chelmsford
36353,2024-08-25,350.7923552289474,Chelmsford
36354,2024-08-26,351.39181143954886,Chelmsford
36355,2024-08-27,352.31608209736163,Chelmsford
36356,2024-08-28,352.6001739449448,Chelmsford
36357,2024-08-29,352.2510135570394,Chelmsford
36358,2024-08-30,352.12333067723085,Chelmsford
36359,2024-08-31,351.18916076627573,Chelmsford
36360,2024-09-01,350.1951122973491,Chelmsford
36361,2024-09-02,351.1748425673221,Chelmsford
36362,2024-09-03,351.2730199015248,Chelmsford
36363,2024-09-04,351.6642222611732,Chelmsford
36364,2024-09-05,351.4920955410809,Chelmsford
36365,2024-09-06,352.0192027647977,Chelmsford
36366,2024-09-07,351.72890621659667,Chelmsford
36367,2024-09-08,352.9003399353577,Chelmsford
36368,2024-09-09,352.3674012929765,Chelmsford
36369,2024-09-10,352.45121399597895,Chelmsford
36370,2024-09-11,352.4864213365153,Chelmsford
36371,2024-09-12,353.9756571798339,Chelmsford
36372,2024-09-13,354.6688840530437,Chelmsford
36373,2024-09-14,353.51408395966513,Chelmsford
36374,2024-09-15,354.4050482709668,Chelmsford
36375,2024-09-16,353.5295863792019,Chelmsford
36376,2024-09-17,353.5982665681465,Chelmsford
36377,2024-09-18,353.7803374362634,Chelmsford
36378,2024-09-19,353.91935452988804,Chelmsford
36379,2024-09-20,352.2903502966844,Chelmsford
36380,2024-09-21,350.9554372078739,Chelmsford
36381,2024-09-22,352.3015741971524,Chelmsford
36382,2024-09-23,352.8218089675765,Chelmsford
36383,2024-09-24,354.2856410139697,Chelmsford
36384,2024-09-25,354.7680964046961,Chelmsford
36385,2024-09-26,355.9221831119861,Chelmsford
36386,2024-09-27,355.9613362999991,Chelmsford
